30.0, -110.0
30.0, -110.0
35.0, -110.0
35.0, -110.0
35.0, -115.0
35.0, -115.0
35.0, -115.0
30.0, -115.0
30.0, -115.0
25.0, -115.0
25.0, -110.0
25.0, -110.0
20.0, -110.0
20.0, -110.0
20.0, -110.0
20.0, -115.0
20.0, -115.0
15.0, -115.0
10.0, -115.0
10.0, -115.0
9.999999999999998, -110.0
9.999999999999998, -110.0
9.999999999999998, -110.0
14.999999999999998, -110.0
14.999999999999996, -105.0
14.999999999999996, -105.0
14.999999999999995, -100.0
14.999999999999995, -100.0
9.999999999999995, -100.0
9.999999999999995, -100.0
9.999999999999995, -100.0
9.999999999999995, -105.0
4.999999999999995, -105.0
4.999999999999995, -105.0
4.999999999999994, -100.0
4.999999999999994, -100.0
-6.217248937900877e-15, -100.0
-6.217248937900877e-15, -100.0
-6.217248937900877e-15, -100.0
-5.911087238114039e-15, -105.0
-5.911087238114039e-15, -105.0
-5.604925538327201e-15, -110.0
4.999999999999995, -110.0
4.999999999999995, -110.0
4.999999999999995, -115.0
4.999999999999995, -115.0
4.999999999999995, -115.0
-5.329070518200751e-15, -115.0
-5.0229088184139135e-15, -120.0
-5.0229088184139135e-15, -120.0
-4.716747118627076e-15, -125.0
-4.716747118627076e-15, -125.0
4.999999999999996, -125.0
4.999999999999996, -125.0
4.999999999999996, -125.0
4.999999999999996, -120.0
9.999999999999996, -120.0
9.999999999999996, -120.0
14.999999999999996, -120.0
14.999999999999996, -120.0
14.999999999999996, -125.0
14.999999999999996, -125.0
14.999999999999996, -125.0
9.999999999999996, -125.0
9.999999999999996, -130.0
9.999999999999996, -130.0
14.999999999999996, -130.0
14.999999999999996, -130.0
14.999999999999996, -135.0
14.999999999999996, -135.0
14.999999999999996, -135.0
9.999999999999996, -135.0
9.999999999999996, -135.0
4.9999999999999964, -135.0
4.999999999999996, -130.0
4.999999999999996, -130.0
-4.440892098500626e-15, -130.0
-4.440892098500626e-15, -130.0
-4.440892098500626e-15, -130.0
-4.134730398713788e-15, -135.0
-3.8285686989269504e-15, -140.0
-3.8285686989269504e-15, -140.0
4.9999999999999964, -140.0
4.9999999999999964, -140.0
4.9999999999999964, -145.0
4.9999999999999964, -145.0
4.9999999999999964, -145.0
-3.552713678800501e-15, -145.0
-3.2465519790136627e-15, -150.0
-3.2465519790136627e-15, -150.0
-2.9403902792268244e-15, -155.0
-2.9403902792268244e-15, -155.0
4.999999999999997, -155.0
4.999999999999997, -155.0
4.999999999999997, -155.0
4.999999999999997, -150.0
9.999999999999996, -150.0
9.999999999999996, -150.0
